mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Warren Street,place-wrnst,8688,1002,62,140,16,742,1565
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Washington Square,place-bcnwa,7138,451,62,115,7,389,1566
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Washington Street,place-wascm,10996,1422,62,177,23,612,1567
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Woodland,place-woodl,2311,37,62,37,1,297,1568
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Allston Street,place-alsgr,3661,468,62,59,8,375,1569
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Amory Street,place-amory,3288,1158,62,53,19,626,1570
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Arlington,place-armnl,44473,27495,62,717,443,4091,1571
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Babcock Street,place-babck,3245,1101,62,52,18,591,1572
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Back of the Hill,place-bckhl,2662,35,62,43,1,87,1573
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Ball Square,place-balsq,103,3141,62,2,51,84,1574
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Beaconsfield,place-bcnfd,1709,559,62,28,9,337,1575
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Blandford Street,place-bland,1736,1550,62,28,25,650,1576
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Boston College,place-lake,4180,0,62,67,0,67,1577
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Boston University Central,place-bucen,3037,1797,62,49,29,639,1578
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Boston University East,place-buest,2354,1502,62,38,24,641,1579
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Boylston,place-boyls,21005,25108,62,339,405,3979,1580
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Brandon Hall,place-bndhl,918,130,62,15,2,215,1581
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Brigham Circle,place-brmnl,9514,499,62,153,8,424,1582
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Brookline Hills,place-brkhl,1905,429,62,31,7,361,1583
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Brookline Village,place-bvmnl,2997,1513,62,48,24,381,1584
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill,place-chhil,3031,351,62,49,6,315,1585
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill Avenue,place-chill,2386,201,62,38,3,120,1586
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Chiswick Road,place-chswk,2749,94,62,44,2,162,1587
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Cleveland Circle,place-clmnl,2231,0,62,36,0,36,1588
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Coolidge Corner,place-cool,7189,2607,62,116,42,312,1589
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Copley,place-coecl,59326,32397,62,957,523,3877,1590
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Dean Road,place-denrd,1635,46,62,26,1,95,1591
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,East Somerville,place-esomr,477,2388,62,8,39,268,1592
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Eliot,place-eliot,1318,112,62,21,2,210,1593
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Englewood Avenue,place-engav,1962,10,62,32,0,69,1594
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Fairbanks Street,place-fbkst,1397,149,62,23,2,202,1595
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Fenway,place-fenwy,2651,1307,62,43,21,400,1596
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Fenwood Road,place-fenwd,4082,837,62,66,14,281,1597
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Gilman Square,place-gilmn,887,6045,62,14,98,184,1598
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Government Center,place-gover,26128,133356,62,421,2151,2166,1599
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Griggs Street,place-grigg,2936,403,62,47,7,415,1600
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Symphony,place-symcl,9211,896,11,837,81,2107,1601
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Tappan Street,place-tapst,2150,119,11,195,11,686,1602
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Union Square,place-unsqu,0,3359,11,0,305,0,1603
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Waban,place-waban,740,122,11,67,11,1190,1604
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Warren Street,place-wrnst,2558,274,11,233,25,1344,1605
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Washington Square,place-bcnwa,3104,171,11,282,16,953,1606
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Washington Street,place-wascm,3082,455,11,280,41,1136,1607
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Woodland,place-woodl,1057,15,11,96,1,1135,1608
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Allston Street,place-alsgr,9,2,62,0,0,1,1609
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Amory Street,place-amory,4,32,62,0,1,2,1610
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Arlington,place-armnl,543,4103,62,9,66,304,1611
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Babcock Street,place-babck,5,10,62,0,0,1,1612
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Back of the Hill,place-bckhl,1,58,62,0,1,1,1613
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Ball Square,place-balsq,322,7,62,5,0,21,1614
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Beaconsfield,place-bcnfd,60,20,62,1,0,15,1615
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Blandford Street,place-bland,31,34,62,0,1,13,1616
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Brandon Hall,place-bndhl,998,98,11,91,9,1147,1617
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Boston College,place-lake,0,62,62,0,1,0,1618
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Boston University Central,place-bucen,4,81,62,0,1,6,1619
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Boston University East,place-buest,17,30,62,0,0,9,1620
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Boylston,place-boyls,915,2166,62,15,35,381,1621
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Brandon Hall,place-bndhl,5,8,62,0,0,3,1622
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Brigham Circle,place-brmnl,28,917,62,0,15,10,1623
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Brookline Hills,place-brkhl,24,41,62,0,1,17,1624
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Brookline Village,place-bvmnl,358,167,62,6,3,20,1625
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Chestnut Hill,place-chhil,14,115,62,0,2,13,1626
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Chestnut Hill Avenue,place-chill,42,13,62,1,0,1,1627
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Chiswick Road,place-chswk,3,7,62,0,0,1,1628
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Cleveland Circle,place-clmnl,0,22,62,0,0,0,1629
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Coolidge Corner,place-cool,41,124,62,1,2,3,1630
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Copley,place-coecl,1433,5225,62,23,84,228,1631
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Dean Road,place-denrd,3,12,62,0,0,1,1632
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,East Somerville,place-esomr,105,33,62,2,1,30,1633
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Eliot,place-eliot,4,18,62,0,0,4,1634
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Englewood Avenue,place-engav,2,14,62,0,0,0,1635
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Fairbanks Street,place-fbkst,5,10,62,0,0,2,1636
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Fenway,place-fenwy,43,174,62,1,3,29,1637
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Fenwood Road,place-fenwd,6,227,62,0,4,6,1638
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Gilman Square,place-gilmn,451,52,62,7,1,29,1639
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Government Center,place-gover,28845,1399,62,465,23,683,1640
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Griggs Street,place-grigg,8,2,62,0,0,1,1641
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Harvard Avenue,place-harvd,14,3,62,0,0,0,1642
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Hawes Street,place-hwsst,5,6,62,0,0,5,1643
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,7845,587,62,127,9,250,1644
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Heath Street,place-hsmnl,0,86,62,0,1,0,1645
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Hynes Convention Center,place-hymnl,462,2976,62,7,48,97,1646
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Kenmore,place-kencl,305,2299,62,5,37,58,1647
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Kent Street,place-kntst,7,13,62,0,0,5,1648
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Lechmere,place-lech,1061,131,62,17,2,43,1649
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Longwood,place-longw,80,405,62,1,7,20,1650
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Longwood Medical Area,place-lngmd,31,513,62,0,8,25,1651
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Magoun Square,place-mgngl,86,6744,62,1,109,234,1652
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Prudential,place-prmnl,1129,89,62,18,1,39,1653
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Symphony,place-symcl,12539,3014,62,202,49,1071,1654
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Reservoir,place-rsmnl,28,27,62,0,0,10,1655
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Medford/Tufts,place-mdftf,0,8078,62,0,130,0,1656
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Tappan Street,place-tapst,2921,177,62,47,3,157,1657
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Riverside,place-river,326,0,62,5,0,5,1658
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Mission Park,place-mispk,1599,77,62,26,1,67,1659
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Brigham Circle,place-brmnl,2234,54,11,203,5,747,1660
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Union Square,place-unsqu,0,11732,62,0,189,0,1661
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Museum of Fine Arts,place-mfa,3964,364,62,64,6,300,1662
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Brookline Hills,place-brkhl,1671,219,11,152,20,2065,1663
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Riverway,place-rvrwy,32,0,62,1,0,1,1664
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Waban,place-waban,1350,127,62,22,2,337,1665
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Newton Centre,place-newto,2406,262,62,39,4,252,1666
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Brookline Village,place-bvmnl,3013,1045,11,274,95,2238,1667
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Saint Mary's Street,place-smary,76,20,62,1,0,10,1668
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Warren Street,place-wrnst,3784,820,62,61,13,342,1669
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Newton Highlands,place-newtn,1777,170,62,29,3,213,1670
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Chestnut Hill,place-chhil,2095,123,11,190,11,1738,1671
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Saint Paul Street,place-stpul,52,19,62,1,0,9,1672
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Washington Square,place-bcnwa,3890,356,62,63,6,214,1673
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Northeastern University,place-nuniv,6493,1589,62,105,26,386,1674
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Chestnut Hill Avenue,place-chill,1842,81,11,167,7,481,1675
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Science Park/West End,place-spmnl,91,334,62,1,5,54,1676
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,South Street,place-sougr,21,0,62,0,0,2,1677
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Summit Avenue,place-sumav,36,5,62,1,0,5,1678
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Sutherland Road,place-sthld,52,7,62,1,0,3,1679
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Symphony,place-symcl,786,47,62,13,1,22,1680
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Tappan Street,place-tapst,41,1,62,1,0,2,1681
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Union Square,place-unsqu,0,785,62,0,13,0,1682
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Waban,place-waban,1,1,62,0,0,7,1683
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Warren Street,place-wrnst,47,13,62,1,0,5,1684
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Washington Square,place-bcnwa,88,3,62,1,0,3,1685
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Washington Street,place-wascm,33,14,62,1,0,4,1686
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Woodland,place-woodl,9,1,62,0,0,7,1687
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Allston Street,place-alsgr,3588,317,10,359,32,2023,1688
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Amory Street,place-amory,1889,604,10,189,60,3243,1689
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Arlington,place-armnl,38526,27178,10,3853,2718,26492,1690
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Babcock Street,place-babck,2661,971,10,266,97,3099,1691
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Back of the Hill,place-bckhl,896,13,10,90,1,181,1692
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Ball Square,place-balsq,16,2179,10,2,218,309,1693
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Beaconsfield,place-bcnfd,1705,429,10,171,43,2298,1694
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Blandford Street,place-bland,744,609,10,74,61,3382,1695
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Boston College,place-lake,2819,0,10,282,0,282,1696
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Boston University Central,place-bucen,1093,628,10,109,63,3277,1697
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Boston University East,place-buest,1141,353,10,114,35,3351,1698
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Boylston,place-boyls,22900,30701,10,2290,3070,25714,1699
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Brandon Hall,place-bndhl,1230,123,10,123,12,1362,1700
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Brigham Circle,place-brmnl,2936,90,10,294,9,1009,1701
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Brookline Hills,place-brkhl,2066,274,10,207,27,2471,1702
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Brookline Village,place-bvmnl,3414,1101,10,341,110,2700,1703
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Chestnut Hill,place-chhil,2346,576,10,235,58,2059,1704
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Chestnut Hill Avenue,place-chill,2102,112,10,210,11,612,1705
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Chiswick Road,place-chswk,2458,65,10,246,6,851,1706
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Cleveland Circle,place-clmnl,1934,0,10,193,0,193,1707
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Coolidge Corner,place-cool,8042,2497,10,804,250,2085,1708
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Copley,place-coecl,53409,28211,10,5341,2821,25345,1709
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Dean Road,place-denrd,1642,15,10,164,1,569,1710
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,East Somerville,place-esomr,125,1620,10,13,162,1131,1711
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Eliot,place-eliot,1188,119,10,119,12,1510,1712
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Englewood Avenue,place-engav,2161,29,10,216,3,406,1713
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Fairbanks Street,place-fbkst,1477,89,10,148,9,1253,1714
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Fenway,place-fenwy,2832,1265,10,283,126,2864,1715
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Fenwood Road,place-fenwd,1217,227,10,122,23,726,1716
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Gilman Square,place-gilmn,159,3876,10,16,388,757,1717
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Government Center,place-gover,23916,119355,10,2392,11935,14281,1718
Light Rail,Fall 2024,Green,Green Line,EB,day_type_02,Saturday,time_period_10,OFF_PEAK,Griggs Street,place-grigg,2702,304,10,270,30,2261,1719
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Dean Road,place-denrd,152,5,62,2,0,15,1720
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Washington Street,place-wascm,3857,1409,62,62,23,293,1721
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,East Somerville,place-esomr,61,1647,62,1,27,163,1722
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,North Station,place-north,8747,95294,62,141,1537,754,1723
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Woodland,place-woodl,2210,22,62,36,0,318,1724
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Eliot,place-eliot,152,9,62,2,0,34,1725
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,time_period_11,OFF_PEAK,Chiswick Road,place-chswk,2308,62,11,210,6,681,1726
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Allston Street,place-alsgr,2188,931,62,35,15,254,1727
Light Rail,Fall 2024,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Englewood Avenue,place-engav,196,1,62,3,0,12,1728
